4.000000	-10.482945	45.482320	16.401366	-0.802099	-32.888854	-24.872831	1.214308	-26.113550	1.968393	-4.940107	11.192209	4.156154	0.083465	-7.763904	-5.259046	-0.755579	-6.232349	1.516823	0.120958	0.088993
4.100000	-10.965921	46.600308	16.893516	-0.792524	-33.749918	-25.447626	1.310061	-26.823906	2.157337	-4.691810	11.586835	5.385054	0.106825	-9.627092	-6.296462	2.500577	-8.317405	2.279268	-0.080621	-0.040592
4.200000	-11.416922	47.798681	17.390458	-0.779854	-34.789097	-26.126049	1.661017	-27.736596	2.412729	-4.316995	11.869583	4.168707	0.155566	-10.827331	-7.135183	3.983288	-9.179604	2.674269	-0.185739	-0.096411
4.300000	-11.829740	48.892261	17.713655	-0.760185	-35.883123	-26.837264	1.968946	-28.535938	2.658435	-3.952635	10.127266	2.517891	0.236759	-11.164679	-6.920286	1.632792	-6.786728	2.128459	-0.059138	-0.031190
4.400000	-12.211891	49.931669	17.959646	-0.734573	-37.047017	-27.492737	1.936794	-29.193727	2.825675	-3.721227	11.234683	2.759388	0.255805	-11.996581	-6.191699	-2.266577	-7.085862	1.162517	0.158284	0.057144
4.500000	-12.580767	51.161704	18.334116	-0.713573	-38.194779	-28.092528	1.614691	-30.046619	2.879094	-3.685700	12.889651	5.006947	0.147169	-10.480514	-5.959856	-3.161238	-9.847990	-0.143374	0.259689	0.133444
4.600000	-12.952787	52.381167	18.970241	-0.706110	-39.133697	-28.722339	1.446287	-31.017245	2.790580	-3.764242	11.206466	7.466051	0.006548	-8.634598	-6.816377	-0.174829	-8.792633	-1.651564	0.166975	0.124063
4.700000	-13.334197	53.446885	19.751710	-0.710562	-39.984068	-29.473529	1.532645	-31.775225	2.561758	-3.860402	10.524645	7.811938	-0.085048	-8.472290	-8.150227	1.637718	-6.762809	-2.684292	0.024197	0.085520
4.800000	-13.722654	54.528808	20.485273	-0.721213	-40.805866	-30.316088	1.719420	-32.472864	2.324359	-3.890010	11.058430	6.778393	-0.121632	-7.789090	-8.494833	1.801372	-7.551108	-1.751276	-0.025742	0.025012
4.900000	-14.107578	55.620811	21.131456	-0.734455	-41.541590	-31.155188	1.838437	-33.289803	2.241721	-3.785039	10.646517	6.393260	-0.143853	-7.131775	-8.348457	0.382763	-8.589958	0.117282	-0.029338	-0.001836
